index,0,1,2,3,4,5
7/9/2017 13:00,58,87,100,50,162,12
7/9/2017 13:15,51,80,62,62,187,31
7/9/2017 13:30,60,90,101,62,160,22
7/9/2017 13:45,66,78,91,75,186,25
7/9/2017 14:00,75,123,100,96,168,23
7/9/2017 14:15,79,111,86,65,145,23
7/9/2017 14:30,60,125,83,58,197,29
7/9/2017 14:45,55,102,74,71,180,22
7/9/2017 15:00,71,107,89,79,168,15
7/9/2017 15:15,57,137,99,67,191,29
7/9/2017 15:30,52,148,80,81,178,14
7/9/2017 15:45,51,136,71,96,186,19
7/9/2017 16:00,66,125,84,86,180,17
7/9/2017 16:15,69,155,86,80,188,18
7/9/2017 16:30,68,131,84,58,186,27
7/9/2017 16:45,73,122,96,68,184,14
7/9/2017 17:00,52,126,83,80,167,15
7/9/2017 17:15,52,122,69,64,170,21
7/9/2017 17:30,65,124,83,51,167,23
7/9/2017 17:45,54,129,58,87,185,18
7/9/2017 18:00,51,102,80,72,155,21
7/9/2017 18:15,45,75,63,73,141,32
7/9/2017 18:30,40,104,64,67,151,22
7/9/2017 18:45,50,85,64,64,161,19
7/9/2017 19:00,48,91,52,48,173,18
7/9/2017 19:15,38,85,52,57,148,25
7/9/2017 19:30,48,78,38,59,129,13
7/9/2017 19:45,38,54,54,45,130,9
7/9/2017 20:00,50,61,46,61,98,14
7/9/2017 20:15,58,76,43,38,102,16
7/9/2017 20:30,53,51,51,36,104,8
7/9/2017 20:45,28,45,47,48,70,10
7/9/2017 21:00,36,61,40,67,95,9
7/9/2017 21:15,30,49,41,31,75,12
7/9/2017 21:30,23,56,31,34,71,10
7/9/2017 21:45,36,36,43,38,63,12
7/9/2017 22:00,36,31,35,32,63,8
7/9/2017 22:15,25,32,32,40,58,7
7/9/2017 22:30,42,22,23,18,55,5
7/9/2017 22:45,13,14,18,13,37,5
7/9/2017 23:00,24,17,27,19,38,5
7/9/2017 23:15,12,14,25,27,42,2
7/9/2017 23:30,13,8,23,25,42,6
7/9/2017 23:45,20,6,18,18,23,9
7/10/2017 0:00,12,11,14,10,34,7
7/10/2017 0:15,13,6,9,13,21,3
7/10/2017 0:30,8,7,11,7,37,2
7/10/2017 0:45,8,8,8,6,16,1
7/10/2017 1:00,13,5,4,3,20,1
7/10/2017 1:15,5,4,4,4,18,2
7/10/2017 1:30,6,5,9,5,10,1
7/10/2017 1:45,7,0,4,11,11,0
7/10/2017 2:00,2,3,2,4,5,3
7/10/2017 2:15,4,6,4,4,4,2
7/10/2017 2:30,4,1,1,8,9,1
7/10/2017 2:45,4,2,6,5,9,2
7/10/2017 3:00,2,2,3,4,8,0
7/10/2017 3:15,2,1,3,6,10,1
7/10/2017 3:30,4,0,4,4,3,0
7/10/2017 3:45,4,1,3,3,6,2
7/10/2017 4:00,1,2,2,5,4,0
7/10/2017 4:15,4,2,3,0,5,0
7/10/2017 4:30,2,0,3,1,6,0
7/10/2017 4:45,3,2,7,2,4,0
7/10/2017 5:00,2,0,4,3,4,0
7/10/2017 5:15,3,2,3,0,4,3
7/10/2017 5:30,4,0,1,2,7,0
7/10/2017 5:45,2,1,1,1,4,1
7/10/2017 6:00,2,4,7,3,10,0
7/10/2017 6:15,0,4,7,3,11,0
7/10/2017 6:30,9,4,11,9,17,3
7/10/2017 6:45,8,11,14,10,28,2
7/10/2017 7:00,10,16,10,8,30,7
7/10/2017 7:15,17,24,25,14,46,12
7/10/2017 7:30,28,32,33,25,66,12
7/10/2017 7:45,50,47,53,41,118,21
7/10/2017 8:00,50,54,79,57,152,17
7/10/2017 8:15,65,76,76,71,198,28
7/10/2017 8:30,66,82,85,94,243,28
7/10/2017 8:45,58,94,78,108,235,27
7/10/2017 9:00,51,80,61,77,155,8
7/10/2017 9:15,37,62,52,62,96,21
7/10/2017 9:30,39,44,49,56,116,9
7/10/2017 9:45,35,44,48,46,103,14
7/10/2017 10:00,25,28,30,34,72,16
7/10/2017 10:15,19,26,35,34,77,12
7/10/2017 10:30,26,24,41,41,68,8
7/10/2017 10:45,21,36,40,33,72,10
7/10/2017 11:00,18,32,36,44,68,12
7/10/2017 11:15,29,32,50,33,100,15
7/10/2017 11:30,29,56,38,59,79,10
7/10/2017 11:45,48,62,36,60,98,13
7/10/2017 12:00,50,72,41,65,102,7
7/10/2017 12:15,33,61,50,57,103,12
7/10/2017 12:30,46,57,39,69,100,17
7/10/2017 12:45,35,55,43,66,94,17
7/10/2017 13:00,30,54,48,63,114,12
7/10/2017 13:15,43,51,52,57,96,11
7/10/2017 13:30,43,59,40,54,114,11
7/10/2017 13:45,36,40,40,74,94,14
7/10/2017 14:00,35,67,50,47,110,13
7/10/2017 14:15,32,48,39,54,82,12
7/10/2017 14:30,34,50,37,54,101,8
7/10/2017 14:45,28,63,47,67,115,11
7/10/2017 15:00,41,60,53,60,124,13
7/10/2017 15:15,40,67,46,70,99,20
7/10/2017 15:30,55,76,43,70,100,24
7/10/2017 15:45,48,37,32,70,83,18
7/10/2017 16:00,50,78,42,88,111,19
7/10/2017 16:15,60,84,70,116,118,28
7/10/2017 16:30,76,147,85,129,141,29
7/10/2017 16:45,73,130,73,124,148,32
7/10/2017 17:00,112,206,116,232,214,42
7/10/2017 17:15,106,180,121,201,190,43
7/10/2017 17:30,80,188,109,219,209,30
7/10/2017 17:45,83,147,94,153,203,53
7/10/2017 18:00,83,157,101,164,182,38
7/10/2017 18:15,81,127,102,139,192,30
7/10/2017 18:30,79,111,106,132,199,31
7/10/2017 18:45,44,86,98,118,164,23
7/10/2017 19:00,66,85,87,99,168,25
7/10/2017 19:15,65,71,72,83,170,19
7/10/2017 19:30,68,59,71,81,160,21
7/10/2017 19:45,50,90,65,77,130,25
7/10/2017 20:00,65,72,64,86,140,15
7/10/2017 20:15,47,82,56,66,138,13
7/10/2017 20:30,42,61,65,62,137,18
7/10/2017 20:45,33,66,41,67,139,17
7/10/2017 21:00,43,58,57,57,126,21
7/10/2017 21:15,34,65,47,47,94,12
7/10/2017 21:30,44,49,52,47,95,14
7/10/2017 21:45,38,45,35,53,76,14
7/10/2017 22:00,34,44,41,47,104,9
7/10/2017 22:15,39,36,27,39,65,8
7/10/2017 22:30,22,28,21,33,90,12
7/10/2017 22:45,35,19,37,25,48,6
7/10/2017 23:00,16,38,22,30,60,9
7/10/2017 23:15,18,28,29,30,50,8
7/10/2017 23:30,27,15,28,20,44,12
7/10/2017 23:45,15,14,16,29,39,4
7/11/2017 0:00,20,11,17,19,45,5
7/11/2017 0:15,11,15,16,21,32,3
7/11/2017 0:30,6,4,17,9,23,7
7/11/2017 0:45,11,13,9,19,23,2
7/11/2017 1:00,6,3,9,5,12,0
7/11/2017 1:15,3,2,3,5,7,0
7/11/2017 1:30,6,6,10,7,16,0
7/11/2017 1:45,7,5,7,7,4,2
7/11/2017 2:00,8,3,2,8,13,1
7/11/2017 2:15,2,2,2,5,13,0
7/11/2017 2:30,3,2,5,1,13,0
7/11/2017 2:45,0,4,2,4,3,0
7/11/2017 3:00,5,1,9,5,3,3
7/11/2017 3:15,7,4,2,7,3,1
7/11/2017 3:30,1,1,3,1,1,0
7/11/2017 3:45,4,0,2,3,4,0
7/11/2017 4:00,2,0,2,8,4,2
7/11/2017 4:15,1,1,2,1,4,0
7/11/2017 4:30,0,0,2,1,2,0
7/11/2017 4:45,4,1,3,3,3,0
7/11/2017 5:00,3,2,4,3,5,2
7/11/2017 5:15,4,4,8,6,4,1
7/11/2017 5:30,9,5,6,3,8,0
7/11/2017 5:45,5,6,3,6,9,3
7/11/2017 6:00,7,6,15,6,15,0
7/11/2017 6:15,8,17,27,11,30,6
7/11/2017 6:30,17,23,19,22,46,12
7/11/2017 6:45,19,24,43,27,52,6
7/11/2017 7:00,22,40,59,35,59,15
7/11/2017 7:15,28,49,70,28,107,18
7/11/2017 7:30,61,70,88,55,126,30
7/11/2017 7:45,71,99,110,73,158,29
7/11/2017 8:00,86,101,127,94,234,41
7/11/2017 8:15,103,113,113,111,256,38
7/11/2017 8:30,92,111,131,103,272,40
7/11/2017 8:45,73,97,92,119,251,40
7/11/2017 9:00,54,64,77,78,196,19
7/11/2017 9:15,50,59,67,57,127,23
7/11/2017 9:30,38,53,60,55,121,12
7/11/2017 9:45,41,38,42,52,91,16
7/11/2017 10:00,27,20,38,49,71,15
7/11/2017 10:15,27,20,39,49,67,10
7/11/2017 10:30,27,28,40,42,90,10
7/11/2017 10:45,31,24,41,56,81,9
7/11/2017 11:00,30,30,28,51,76,9
7/11/2017 11:15,35,28,25,50,80,13
7/11/2017 11:30,35,54,40,61,106,22
7/11/2017 11:45,30,68,44,62,110,7
7/11/2017 12:00,33,75,59,85,96,17
7/11/2017 12:15,48,46,45,60,98,13
7/11/2017 12:30,27,56,60,69,80,22
7/11/2017 12:45,42,71,54,72,112,23
7/11/2017 13:00,35,55,45,70,118,30
7/11/2017 13:15,54,65,48,70,92,25
7/11/2017 13:30,35,55,33,74,90,25
7/11/2017 13:45,45,59,61,69,105,14
7/11/2017 14:00,40,57,36,53,91,16
7/11/2017 14:15,48,65,55,62,99,12
7/11/2017 14:30,31,42,53,68,103,19
7/11/2017 14:45,50,62,38,61,103,14
7/11/2017 15:00,42,70,60,69,118,8
7/11/2017 15:15,50,81,57,62,108,20
7/11/2017 15:30,67,80,53,82,115,21
7/11/2017 15:45,72,97,63,99,122,40
7/11/2017 16:00,73,96,99,104,165,33
7/11/2017 16:15,61,94,94,98,157,36
7/11/2017 16:30,88,143,92,174,173,27
7/11/2017 16:45,86,148,89,160,190,37
7/11/2017 17:00,118,217,119,255,236,52
7/11/2017 17:15,121,180,131,239,234,51
7/11/2017 17:30,113,207,121,226,264,36
7/11/2017 17:45,100,182,128,191,233,35
7/11/2017 18:00,103,156,104,198,243,33
7/11/2017 18:15,85,126,140,160,223,33
7/11/2017 18:30,69,112,99,128,216,30
7/11/2017 18:45,77,111,84,118,181,30
7/11/2017 19:00,67,78,101,137,191,29
7/11/2017 19:15,56,98,68,79,153,17
7/11/2017 19:30,71,83,68,104,151,22
7/11/2017 19:45,49,65,61,94,143,24
7/11/2017 20:00,64,64,82,90,153,27
7/11/2017 20:15,63,57,68,68,151,18
7/11/2017 20:30,40,70,45,78,121,17
7/11/2017 20:45,36,60,55,71,134,24
7/11/2017 21:00,60,45,55,77,124,13
7/11/2017 21:15,30,36,51,77,97,11
7/11/2017 21:30,40,49,43,46,84,6
7/11/2017 21:45,38,41,35,35,88,11
7/11/2017 22:00,47,32,44,44,105,6
7/11/2017 22:15,40,34,18,42,72,10
7/11/2017 22:30,26,27,30,37,92,1
7/11/2017 22:45,38,22,27,39,80,3
7/11/2017 23:00,25,40,24,42,69,7
7/11/2017 23:15,20,21,32,25,62,10
7/11/2017 23:30,11,36,20,32,49,9
7/11/2017 23:45,19,21,16,30,42,10
7/12/2017 0:00,30,16,12,29,31,5
7/12/2017 0:15,18,11,21,15,44,9
7/12/2017 0:30,18,13,14,13,30,5
7/12/2017 0:45,7,11,11,18,19,0
7/12/2017 1:00,8,12,7,16,21,1
7/12/2017 1:15,9,5,7,21,15,2
7/12/2017 1:30,7,4,5,6,22,3
7/12/2017 1:45,5,1,4,8,7,0
7/12/2017 2:00,7,3,5,5,11,0
7/12/2017 2:15,3,1,3,4,15,2
7/12/2017 2:30,2,3,6,3,13,2
7/12/2017 2:45,5,1,2,3,12,1
7/12/2017 3:00,3,1,3,1,12,0
7/12/2017 3:15,2,4,2,0,9,0
7/12/2017 3:30,3,0,3,1,11,0
7/12/2017 3:45,2,0,2,2,7,1
7/12/2017 4:00,2,1,4,8,6,1
7/12/2017 4:15,4,2,0,3,6,0
7/12/2017 4:30,0,2,3,1,3,0
7/12/2017 4:45,2,2,4,2,3,0
7/12/2017 5:00,3,2,5,3,3,0
7/12/2017 5:15,4,5,0,5,8,2
7/12/2017 5:30,10,5,10,6,11,1
7/12/2017 5:45,7,3,13,7,12,1
7/12/2017 6:00,12,11,11,8,27,3
7/12/2017 6:15,6,12,21,9,22,2
7/12/2017 6:30,17,28,27,11,42,9
7/12/2017 6:45,16,29,42,23,47,6
7/12/2017 7:00,25,36,49,27,83,15
7/12/2017 7:15,37,41,62,35,103,13
7/12/2017 7:30,57,76,97,49,154,35
7/12/2017 7:45,58,77,94,86,165,28
7/12/2017 8:00,85,108,111,87,215,32
7/12/2017 8:15,94,115,118,98,274,40
7/12/2017 8:30,98,114,123,116,268,43
7/12/2017 8:45,83,106,97,107,229,26
7/12/2017 9:00,71,84,82,81,176,23
7/12/2017 9:15,49,62,60,72,146,16
7/12/2017 9:30,41,41,60,60,123,22
7/12/2017 9:45,44,29,42,54,104,10
7/12/2017 10:00,28,28,37,41,90,11
7/12/2017 10:15,27,31,39,37,75,9
7/12/2017 10:30,26,28,37,50,63,5
7/12/2017 10:45,37,28,37,39,67,12
7/12/2017 11:00,28,30,38,34,65,12
7/12/2017 11:15,28,40,29,43,67,10
7/12/2017 11:30,45,36,37,46,77,17
7/12/2017 11:45,29,56,52,68,122,15
7/12/2017 12:00,36,59,34,66,96,12
7/12/2017 12:15,43,60,39,68,81,13
7/12/2017 12:30,33,71,58,45,75,23
7/12/2017 12:45,46,55,44,65,97,16
7/12/2017 13:00,39,66,44,70,92,12
7/12/2017 13:15,39,64,42,62,110,12
7/12/2017 13:30,41,33,52,59,97,16
7/12/2017 13:45,36,52,38,49,87,15
7/12/2017 14:00,35,60,40,53,95,10
7/12/2017 14:15,35,40,33,40,80,12
7/12/2017 14:30,32,49,40,53,83,9
7/12/2017 14:45,35,52,43,58,97,15
7/12/2017 15:00,42,61,43,64,90,7
7/12/2017 15:15,36,63,55,68,100,11
7/12/2017 15:30,51,81,54,71,109,19
7/12/2017 15:45,62,73,56,84,97,29
7/12/2017 16:00,62,99,53,117,126,26
7/12/2017 16:15,58,102,71,98,132,23
7/12/2017 16:30,80,157,82,153,160,41
7/12/2017 16:45,90,157,98,152,186,41
7/12/2017 17:00,125,203,140,229,218,51
7/12/2017 17:15,108,195,106,198,251,44
7/12/2017 17:30,100,194,134,198,256,38
7/12/2017 17:45,76,158,106,191,226,30
7/12/2017 18:00,82,163,89,154,202,42
7/12/2017 18:15,78,124,106,142,205,33
7/12/2017 18:30,63,107,84,126,177,35
7/12/2017 18:45,75,90,86,98,173,25
7/12/2017 19:00,66,87,98,106,171,27
7/12/2017 19:15,59,59,65,112,163,22
7/12/2017 19:30,57,60,61,79,138,20
7/12/2017 19:45,43,76,64,76,127,14
7/12/2017 20:00,54,54,66,76,124,16
7/12/2017 20:15,54,53,60,66,102,21
7/12/2017 20:30,42,42,48,68,111,17
7/12/2017 20:45,48,53,46,66,108,13
7/12/2017 21:00,49,53,35,70,114,13
7/12/2017 21:15,30,39,46,55,78,6
7/12/2017 21:30,48,26,39,50,72,9
7/12/2017 21:45,40,44,39,48,94,10
7/12/2017 22:00,23,40,26,53,89,11
7/12/2017 22:15,35,37,26,27,84,10
7/12/2017 22:30,32,45,25,44,83,8
7/12/2017 22:45,27,24,31,28,72,9
7/12/2017 23:00,31,41,29,35,77,4
7/12/2017 23:15,19,36,22,28,52,4
7/12/2017 23:30,12,14,12,14,42,4
7/12/2017 23:45,7,11,4,17,24,5
7/13/2017 0:00,6,7,13,14,21,1
7/13/2017 0:15,13,10,9,19,39,1
7/13/2017 0:30,9,7,16,19,36,8
7/13/2017 0:45,7,3,6,6,31,0
7/13/2017 1:00,9,9,11,3,12,1
7/13/2017 1:15,3,1,6,6,14,1
7/13/2017 1:30,3,9,0,7,16,6
7/13/2017 1:45,5,3,2,3,3,2
7/13/2017 2:00,4,1,3,4,5,4
7/13/2017 2:15,1,1,0,2,8,0
7/13/2017 2:30,6,5,2,3,8,0
7/13/2017 2:45,6,1,3,2,4,2
7/13/2017 3:00,3,3,3,4,9,0
7/13/2017 3:15,7,3,9,2,5,0
7/13/2017 3:30,8,0,2,4,9,0
7/13/2017 3:45,7,1,3,4,9,0
7/13/2017 4:00,5,0,3,3,5,1
7/13/2017 4:15,2,1,0,2,2,0
7/13/2017 4:30,2,0,1,3,9,1
7/13/2017 4:45,5,0,1,1,1,1
7/13/2017 5:00,2,0,6,0,1,1
7/13/2017 5:15,3,3,8,2,5,1
7/13/2017 5:30,5,1,3,8,10,1
7/13/2017 5:45,2,3,6,7,16,0
7/13/2017 6:00,5,2,6,5,17,2
7/13/2017 6:15,12,9,13,4,17,3
7/13/2017 6:30,7,15,21,16,31,7
7/13/2017 6:45,11,11,12,20,31,7
7/13/2017 7:00,16,11,18,14,42,3
7/13/2017 7:15,18,16,28,19,54,7
7/13/2017 7:30,33,37,41,24,73,8
7/13/2017 7:45,36,50,49,41,90,13
7/13/2017 8:00,50,45,49,52,119,10
7/13/2017 8:15,53,76,80,69,190,24
7/13/2017 8:30,68,84,84,77,185,27
7/13/2017 8:45,62,62,75,85,166,22
7/13/2017 9:00,52,57,68,64,142,12
7/13/2017 9:15,38,47,27,47,85,8
7/13/2017 9:30,23,40,54,52,112,9
7/13/2017 9:45,30,35,41,53,110,8
7/13/2017 10:00,29,34,42,44,91,7
7/13/2017 10:15,25,30,20,29,75,14
7/13/2017 10:30,27,24,28,31,70,8
7/13/2017 10:45,25,32,26,35,53,10
7/13/2017 11:00,20,30,27,45,70,13
7/13/2017 11:15,22,32,36,37,65,11
7/13/2017 11:30,33,48,44,56,85,12
7/13/2017 11:45,37,67,40,71,99,12
7/13/2017 12:00,44,62,51,72,90,13
7/13/2017 12:15,34,60,48,79,86,16
7/13/2017 12:30,50,60,45,63,110,17
7/13/2017 12:45,47,58,42,72,92,16
7/13/2017 13:00,44,67,62,86,129,16
7/13/2017 13:15,42,60,45,87,89,21
7/13/2017 13:30,52,52,45,77,102,21
7/13/2017 13:45,41,59,54,66,89,20
7/13/2017 14:00,54,56,54,58,120,18
7/13/2017 14:15,44,62,40,70,103,21
7/13/2017 14:30,41,62,56,65,99,21
7/13/2017 14:45,35,56,58,79,101,23
7/13/2017 15:00,47,58,70,79,117,11
7/13/2017 15:15,49,77,50,64,91,17
7/13/2017 15:30,50,84,62,90,138,23
7/13/2017 15:45,59,86,67,101,112,26
7/13/2017 16:00,69,109,71,126,116,39
7/13/2017 16:15,82,123,74,129,132,26
7/13/2017 16:30,83,144,94,164,174,20
7/13/2017 16:45,114,163,100,161,184,31
7/13/2017 17:00,104,214,120,226,235,53
7/13/2017 17:15,106,213,119,213,252,48
7/13/2017 17:30,110,186,118,203,239,44
7/13/2017 17:45,111,169,109,169,199,37
7/13/2017 18:00,89,173,135,163,220,53
7/13/2017 18:15,89,141,89,155,236,35
7/13/2017 18:30,79,142,93,161,216,39
7/13/2017 18:45,58,86,108,113,185,25
7/13/2017 19:00,60,99,82,130,183,30
7/13/2017 19:15,68,95,69,104,154,22
7/13/2017 19:30,63,88,89,90,152,28
7/13/2017 19:45,47,64,81,81,166,19
7/13/2017 20:00,67,63,70,81,144,34
7/13/2017 20:15,72,80,81,88,115,17
7/13/2017 20:30,55,76,73,69,146,13
7/13/2017 20:45,63,77,62,67,122,16
7/13/2017 21:00,69,68,58,87,112,24
7/13/2017 21:15,50,79,56,59,94,12
7/13/2017 21:30,42,43,65,51,119,11
7/13/2017 21:45,31,46,56,69,102,16
7/13/2017 22:00,42,72,38,68,95,16
7/13/2017 22:15,41,53,52,48,98,8
7/13/2017 22:30,52,35,24,51,104,14
7/13/2017 22:45,31,34,40,42,96,21
7/13/2017 23:00,27,38,34,37,114,10
7/13/2017 23:15,68,21,35,37,77,13
7/13/2017 23:30,36,30,32,39,71,10
7/13/2017 23:45,31,36,20,28,56,11
7/14/2017 0:00,23,21,27,35,53,3
7/14/2017 0:15,7,19,16,30,51,0
7/14/2017 0:30,29,18,11,17,43,4
7/14/2017 0:45,19,13,15,22,41,9
7/14/2017 1:00,16,11,9,12,22,8
7/14/2017 1:15,8,8,6,12,39,4
7/14/2017 1:30,10,14,5,17,20,2
7/14/2017 1:45,11,6,9,8,25,1
7/14/2017 2:00,7,6,8,6,17,2
7/14/2017 2:15,7,2,4,7,14,1
7/14/2017 2:30,10,7,8,15,13,1
7/14/2017 2:45,3,6,7,10,16,0
7/14/2017 3:00,4,4,8,16,8,4
7/14/2017 3:15,5,1,3,6,6,8
7/14/2017 3:30,2,7,4,4,19,2
7/14/2017 3:45,9,0,4,1,15,3
7/14/2017 4:00,0,2,5,3,9,4
7/14/2017 4:15,6,0,1,4,6,1
7/14/2017 4:30,2,1,2,4,6,0
7/14/2017 4:45,3,2,3,2,2,0
7/14/2017 5:00,2,2,8,5,10,1
7/14/2017 5:15,5,4,5,5,4,0
7/14/2017 5:30,4,4,7,4,9,0
7/14/2017 5:45,9,5,13,5,12,4
7/14/2017 6:00,3,6,7,11,14,1
7/14/2017 6:15,8,12,16,16,24,3
7/14/2017 6:30,13,22,28,23,35,9
7/14/2017 6:45,18,23,32,22,53,14
7/14/2017 7:00,20,24,46,14,77,10
7/14/2017 7:15,31,35,61,32,88,16
7/14/2017 7:30,50,81,88,48,121,19
7/14/2017 7:45,59,71,90,74,150,23
7/14/2017 8:00,82,80,88,73,180,25
7/14/2017 8:15,81,94,111,90,249,39
7/14/2017 8:30,81,109,129,103,251,33
7/14/2017 8:45,81,88,90,116,249,27
7/14/2017 9:00,68,85,74,96,164,16
7/14/2017 9:15,44,63,56,67,140,13
7/14/2017 9:30,44,52,57,57,118,18
7/14/2017 9:45,20,42,45,57,118,13
7/14/2017 10:00,37,40,49,47,76,5
7/14/2017 10:15,33,40,60,47,87,12
7/14/2017 10:30,23,39,59,40,80,11
7/14/2017 10:45,20,49,27,42,88,13
7/14/2017 11:00,30,36,38,45,77,12
7/14/2017 11:15,40,60,36,56,89,22
7/14/2017 11:30,40,70,46,71,102,13
7/14/2017 11:45,42,65,42,73,80,6
7/14/2017 12:00,35,73,55,66,124,23
7/14/2017 12:15,40,64,51,79,105,20
7/14/2017 12:30,45,76,56,65,108,10
7/14/2017 12:45,41,71,48,85,103,19
7/14/2017 13:00,41,70,37,80,122,14
7/14/2017 13:15,34,77,55,92,118,16
7/14/2017 13:30,42,53,49,73,108,17
7/14/2017 13:45,13,30,33,34,70,13
7/14/2017 14:00,17,20,34,26,72,11
7/14/2017 14:15,16,9,21,17,42,4
7/14/2017 14:30,3,7,9,17,29,4
7/14/2017 14:45,8,7,27,16,32,5
7/14/2017 15:00,12,16,15,10,28,2
7/14/2017 15:15,9,13,12,16,19,7
7/14/2017 15:30,14,23,11,24,37,3
7/14/2017 15:45,19,32,14,36,30,6
7/14/2017 16:00,32,53,34,44,65,17
7/14/2017 16:15,32,66,35,71,88,12
7/14/2017 16:30,53,79,46,72,106,17
7/14/2017 16:45,47,83,51,95,83,27
7/14/2017 17:00,50,76,57,99,98,14
7/14/2017 17:15,41,63,37,53,90,14
7/14/2017 17:30,36,55,46,73,131,16
7/14/2017 17:45,44,66,46,85,93,13
7/14/2017 18:00,51,87,53,86,122,19
7/14/2017 18:15,35,59,44,60,121,14
7/14/2017 18:30,39,50,41,44,120,13
7/14/2017 18:45,44,45,44,53,107,11
7/14/2017 19:00,38,69,35,68,129,8
7/14/2017 19:15,39,35,40,59,121,12
7/14/2017 19:30,35,50,39,66,105,6
7/14/2017 19:45,25,46,36,51,88,12
7/14/2017 20:00,35,49,32,49,107,10
7/14/2017 20:15,32,37,31,47,87,13
7/14/2017 20:30,44,26,27,52,82,12
7/14/2017 20:45,25,35,32,36,79,9
7/14/2017 21:00,26,38,31,52,82,18
7/14/2017 21:15,22,25,36,37,58,12
7/14/2017 21:30,21,23,25,29,92,7
7/14/2017 21:45,19,25,39,25,65,5
7/14/2017 22:00,15,18,32,41,64,7
7/14/2017 22:15,25,22,34,25,62,6
7/14/2017 22:30,20,22,27,34,65,8
7/14/2017 22:45,29,15,31,40,56,11
7/14/2017 23:00,22,20,28,38,55,7
7/14/2017 23:15,32,30,18,36,48,10
7/14/2017 23:30,30,27,35,27,51,4
7/14/2017 23:45,24,16,22,30,59,7
7/15/2017 0:00,15,29,22,23,43,6
7/15/2017 0:15,25,24,18,24,61,4
7/15/2017 0:30,19,14,18,15,48,2
7/15/2017 0:45,31,14,17,26,47,10
7/15/2017 1:00,17,13,23,21,47,7
7/15/2017 1:15,12,11,18,26,35,10
7/15/2017 1:30,13,14,15,31,40,4
7/15/2017 1:45,13,12,21,18,34,3
7/15/2017 2:00,17,15,17,12,31,4
7/15/2017 2:15,21,24,14,18,28,2
7/15/2017 2:30,14,12,13,13,38,2
7/15/2017 2:45,12,8,12,16,33,1
7/15/2017 3:00,10,3,18,24,30,2
7/15/2017 3:15,16,14,15,24,39,3
7/15/2017 3:30,11,2,2,15,32,10
7/15/2017 3:45,6,7,8,14,19,4
7/15/2017 4:00,10,1,7,9,20,3
7/15/2017 4:15,0,0,4,8,8,3
7/15/2017 4:30,2,0,0,3,18,1
7/15/2017 4:45,1,0,2,7,10,0
7/15/2017 5:00,0,1,3,2,8,0
7/15/2017 5:15,3,0,7,2,6,3
7/15/2017 5:30,3,1,4,5,7,0
7/15/2017 5:45,2,0,4,2,6,0
7/15/2017 6:00,5,2,4,3,11,2
7/15/2017 6:15,4,2,5,8,8,1
7/15/2017 6:30,3,4,3,8,14,5
7/15/2017 6:45,3,3,8,3,6,3
7/15/2017 7:00,2,10,10,7,14,1
7/15/2017 7:15,5,5,9,4,23,4
7/15/2017 7:30,6,6,10,12,29,2
7/15/2017 7:45,10,12,10,8,20,4
7/15/2017 8:00,9,8,16,15,21,4
7/15/2017 8:15,12,8,18,21,44,3
7/15/2017 8:30,14,18,14,23,42,5
7/15/2017 8:45,19,11,26,30,58,6
7/15/2017 9:00,11,16,24,20,48,2
7/15/2017 9:15,22,36,23,26,64,9
7/15/2017 9:30,24,23,35,31,88,13
7/15/2017 9:45,22,24,53,30,89,6
7/15/2017 10:00,34,22,34,26,69,10
7/15/2017 10:15,37,37,40,30,74,6
7/15/2017 10:30,30,25,30,26,94,5
7/15/2017 10:45,28,40,32,49,95,20
7/15/2017 11:00,28,41,38,34,85,6
7/15/2017 11:15,38,39,46,46,96,19
7/15/2017 11:30,37,32,49,47,119,27
7/15/2017 11:45,33,55,58,42,114,8
7/15/2017 12:00,29,42,56,60,148,13
7/15/2017 12:15,48,83,64,57,127,12
7/15/2017 12:30,48,56,46,53,115,16
7/15/2017 12:45,54,63,80,52,146,20
7/15/2017 13:00,56,66,75,47,129,12
7/15/2017 13:15,61,77,67,49,154,19
7/15/2017 13:30,43,76,85,76,158,20
7/15/2017 13:45,41,91,94,78,165,18
7/15/2017 14:00,47,91,79,69,154,24
7/15/2017 14:15,67,93,66,69,142,15
7/15/2017 14:30,91,121,77,110,137,24
7/15/2017 14:45,38,111,70,100,163,26
7/15/2017 15:00,55,131,93,69,161,21
7/15/2017 15:15,76,99,82,96,176,21
7/15/2017 15:30,77,117,88,86,171,37
7/15/2017 15:45,83,110,94,112,196,34
7/15/2017 16:00,63,117,93,102,173,28
7/15/2017 16:15,53,117,101,77,172,26
7/15/2017 16:30,70,131,77,99,147,23
7/15/2017 16:45,64,137,73,92,168,24
7/15/2017 17:00,72,147,65,106,192,28
7/15/2017 17:15,63,105,86,82,124,22
7/15/2017 17:30,76,114,74,105,148,26
7/15/2017 17:45,70,74,88,75,148,24
7/15/2017 18:00,59,102,63,90,182,15
7/15/2017 18:15,47,112,78,81,154,13
7/15/2017 18:30,44,85,87,88,180,30
7/15/2017 18:45,59,85,62,55,157,19
7/15/2017 19:00,66,95,89,79,141,17
7/15/2017 19:15,52,61,63,61,165,21
7/15/2017 19:30,52,79,71,63,149,16
7/15/2017 19:45,38,59,57,71,127,27
7/15/2017 20:00,60,66,59,43,142,18
7/15/2017 20:15,46,81,63,64,148,12
7/15/2017 20:30,55,75,48,54,118,20
7/15/2017 20:45,73,73,64,74,127,8
